timestamp,accx,accy,accz,gyrox,gyroy,gyroz,label
36.25,0.99,-0.06,0.11,1.4,-5.13,1.1,4
36.3,0.99,-0.06,0.1,1.65,-4.94,1.22,4
36.35,0.99,-0.06,0.11,1.71,-4.88,0.37,4
36.4,0.99,-0.06,0.11,0.73,-4.82,1.16,4
36.45,0.99,-0.06,0.11,1.46,-5.07,0.98,4
36.5,0.99,-0.06,0.1,0.92,-5,1.04,4
36.55,0.99,-0.06,0.1,1.22,-5.49,0.73,4
36.6,0.99,-0.06,0.11,0.61,-5.49,0.92,4
36.65,0.99,-0.06,0.1,0.49,-5.19,1.22,4
36.7,0.99,-0.06,0.1,1.65,-4.52,1.22,4
36.75,0.99,-0.05,0.1,1.89,-4.94,1.04,4
36.8,0.99,-0.06,0.11,2.01,-5.19,1.46,4
36.85,0.99,-0.06,0.1,1.16,-5.92,1.1,4
36.9,0.99,-0.05,0.11,1.65,-5,0.61,4
36.95,0.99,-0.06,0.1,0.92,-5.86,1.28,4
37,0.98,-0.06,0.11,2.56,-5.25,0.79,4
37.05,0.99,-0.06,0.11,0.43,-5.55,1.34,4
37.1,0.99,-0.06,0.1,2.01,-5.68,1.04,4
37.15,0.98,-0.06,0.11,1.34,-5.62,1.1,4
37.2,0.99,-0.06,0.1,1.04,-5.37,1.04,4
37.25,0.99,-0.06,0.11,2.01,-5,1.34,4
37.3,0.99,-0.06,0.1,1.4,-4.7,1.22,4
37.35,0.99,-0.06,0.11,1.59,-5.74,0.43,4
37.4,0.99,-0.05,0.1,-1.28,-5.49,1.28,4
37.45,0.99,-0.06,0.11,1.53,-6.59,1.28,4
37.5,0.99,-0.06,0.1,0.06,-4.94,0.43,4
37.55,0.99,-0.06,0.11,1.4,-5.92,1.1,4
37.6,0.99,-0.06,0.11,1.46,-4.64,1.34,4
37.65,0.99,-0.06,0.1,1.28,-5.31,1.04,4
37.7,0.99,-0.06,0.11,1.28,-5.37,1.1,4
37.75,0.99,-0.06,0.1,0.98,-5.25,0.98,4
37.8,0.99,-0.06,0.11,0.61,-5.55,1.04,4
37.85,0.99,-0.06,0.1,0.79,-5.62,1.04,4
37.9,0.99,-0.06,0.11,0.92,-5.8,1.04,4
37.95,0.99,-0.06,0.1,1.46,-5.25,1.22,4
38,0.99,-0.06,0.11,1.22,-6.04,1.28,4
38.05,0.99,-0.06,0.12,2.14,-4.46,0.37,4
38.1,0.99,-0.06,0.11,0.67,-5.62,1.16,4
38.15,0.99,-0.06,0.11,1.46,-5.92,1.34,4
38.2,0.99,-0.06,0.11,1.53,-5.62,0.79,4
38.25,0.99,-0.06,0.11,0.79,-5.62,0.98,4
38.3,0.99,-0.06,0.11,1.1,-5.43,1.22,4
38.35,0.99,-0.06,0.11,1.59,-5.07,1.16,4
38.4,0.99,-0.06,0.11,1.1,-5.25,1.22,4
38.45,0.99,-0.06,0.11,1.1,-5.07,1.28,4
38.5,0.99,-0.06,0.11,1.4,-5.62,1.04,4
38.55,0.99,-0.06,0.11,0.92,-5.31,1.04,4
38.6,0.98,-0.05,0.11,0.61,-5.49,0.85,4
38.65,0.99,-0.07,0.11,1.34,-4.58,0.67,4
38.7,0.99,-0.05,0.1,0.98,-5.25,1.46,4
38.75,0.99,-0.06,0.11,1.83,-5.07,0.67,4
38.8,0.99,-0.06,0.1,1.34,-5.19,1.28,4
38.85,0.99,-0.06,0.11,0.55,-5.74,0.79,4
38.9,0.99,-0.06,0.11,1.59,-4.76,0.98,4
38.95,0.99,-0.06,0.1,1.46,-4.88,1.1,4
39,0.99,-0.06,0.11,1.59,-4.52,1.1,4
39.05,0.99,-0.06,0.1,1.77,-4.76,1.22,4
39.1,0.99,-0.06,0.1,1.65,-5.13,0.92,4
39.15,1,-0.06,0.09,1.77,-5.37,1.59,4
39.2,0.98,-0.06,0.11,1.71,-5.68,0.43,4
39.25,0.99,-0.06,0.1,1.4,-5.49,1.28,4
39.3,0.99,-0.06,0.1,1.65,-5.62,1.22,4
39.35,0.98,-0.06,0.11,1.16,-5.74,1.04,4
39.4,0.99,-0.06,0.11,0.61,-5.31,0.55,4
39.45,1,-0.06,0.09,1.1,-5.43,0.79,4
39.5,0.98,-0.06,0.12,0.49,-5.43,1.1,4
39.55,0.99,-0.06,0.11,1.1,-5.43,0.92,4
39.6,0.99,-0.06,0.11,0.98,-5.62,1.04,4
39.65,0.99,-0.07,0.11,1.22,-5.13,0.79,4
39.7,0.99,-0.06,0.11,0.37,-5.49,1.16,4
39.75,0.99,-0.05,0.12,0.55,-5.8,1.04,4
39.8,0.99,-0.07,0.1,1.46,-4.82,0.98,4
39.85,0.99,-0.06,0.11,0.85,-5.98,1.1,4
39.9,0.99,-0.06,0.11,1.22,-5.8,1.16,4
39.95,0.99,-0.06,0.11,1.53,-5.37,1.16,4
40,0.99,-0.06,0.11,1.53,-5.37,1.28,4
40.05,0.99,-0.06,0.11,1.1,-5.43,0.79,4
40.1,0.98,-0.06,0.11,0.55,-5.43,0.92,4
40.15,0.99,-0.06,0.11,0.67,-5.43,1.1,4
40.2,0.99,-0.06,0.1,2.14,-5.43,1.4,4
40.25,0.99,-0.06,0.11,1.59,-5.13,1.16,4
40.3,0.99,-0.06,0.11,1.4,-5.68,1.34,4
40.35,0.99,-0.06,0.12,2.26,-4.88,0.79,4
40.4,0.99,-0.07,0.1,0.92,-5,1.4,4
40.45,0.98,-0.06,0.11,1.16,-6.47,0.85,4
40.5,1,-0.08,0.14,0.18,-7.51,-0.98,4
40.55,0.99,-0.06,0.12,1.65,-5.07,1.16,4
40.6,0.98,-0.06,0.09,1.04,-6.77,0.73,4
40.65,0.99,-0.06,0.11,1.83,-5.55,1.16,4
40.7,0.99,-0.07,0.11,0.61,-5.49,1.53,4
40.75,0.98,-0.06,0.12,-0.18,-6.04,0.85,4
40.8,0.98,-0.06,0.12,1.4,-5.31,1.34,4
40.85,0.99,-0.06,0.11,0.92,-5.13,1.1,4
40.9,0.99,-0.06,0.12,2.01,-6.16,1.16,4
40.95,0.98,-0.07,0.12,1.16,-4.46,0.79,4
41,0.99,-0.06,0.11,1.46,-5.07,1.28,4
41.05,0.98,-0.06,0.12,2.08,-5.92,1.22,4
41.1,0.99,-0.06,0.12,0.85,-4.94,1.1,4
41.15,0.99,-0.06,0.11,0.85,-4.7,1.4,4
41.2,0.98,-0.05,0.11,0.43,-5.74,0.98,4
41.25,0.99,-0.06,0.12,1.77,-4.76,1.46,4
41.3,0.99,-0.06,0.11,0.73,-5,1.1,4
41.35,0.99,-0.06,0.11,0.67,-5.49,1.1,4
41.4,0.98,-0.06,0.12,1.34,-5.07,0.98,4
41.45,0.99,-0.06,0.11,1.89,-4.76,1.34,4
41.5,0.99,-0.06,0.11,2.01,-5,1.28,4
41.55,0.99,-0.06,0.11,2.08,-4.15,0.61,4
41.6,0.99,-0.06,0.11,1.71,-5.25,1.34,4
41.65,0.99,-0.06,0.11,0.98,-6.16,1.28,4
41.7,0.99,-0.06,0.11,0.85,-6.04,0.92,4
41.75,0.99,-0.06,0.11,1.95,-5,1.28,4
41.8,0.99,-0.06,0.11,1.89,-5.37,1.28,4
41.85,0.99,-0.06,0.11,1.1,-5.55,1.4,4
41.9,0.99,-0.06,0.11,1.71,-5.13,1.59,4
41.95,0.99,-0.06,0.11,0.43,-6.47,1.22,4
42,0.99,-0.07,0.11,1.4,-5,0.85,4
42.05,0.99,-0.06,0.11,0.79,-6.41,1.22,4
42.1,0.98,-0.05,0.12,1.53,-4.82,1.1,4
42.15,0.99,-0.07,0.11,0.79,-5.8,0.92,4
42.2,0.99,-0.06,0.11,2.01,-5.43,1.53,4
42.25,0.99,-0.06,0.12,1.16,-5.92,1.28,4
42.3,0.98,-0.06,0.12,1.04,-5.31,1.28,4
42.35,0.99,-0.06,0.12,1.28,-5.98,1.04,4
42.4,0.99,-0.06,0.12,0.79,-5.74,1.22,4
42.45,0.99,-0.06,0.12,1.4,-4.82,1.28,4
42.5,0.98,-0.06,0.11,1.34,-5.62,1.34,4
42.55,0.99,-0.06,0.12,0.61,-5.92,0.98,4
42.6,0.99,-0.06,0.11,1.83,-5.31,1.28,4
42.65,0.99,-0.07,0.11,0.31,-6.84,1.34,4
42.7,0.98,-0.06,0.12,0.61,-5.31,0.55,4
42.75,0.98,-0.06,0.12,1.16,-6.04,0.85,4
42.8,0.98,-0.06,0.12,1.16,-5.55,1.53,4
42.85,0.99,-0.06,0.12,1.83,-5.8,1.1,4
42.9,0.99,-0.06,0.12,1.71,-4.76,1.16,4
42.95,0.98,-0.06,0.12,0.49,-5.92,1.59,4
43,0.99,-0.06,0.12,0.67,-5.55,0.67,4
43.05,0.99,-0.06,0.12,0.92,-5.68,1.04,4
43.1,0.99,-0.06,0.12,1.77,-5.25,1.46,4
43.15,0.99,-0.06,0.12,1.59,-5.86,1.04,4
43.2,0.99,-0.06,0.12,0.61,-4.88,1.04,4
43.25,0.98,-0.06,0.12,1.59,-5.86,1.4,4
43.3,0.99,-0.07,0.12,0.61,-5.19,0.12,4
43.35,0.99,-0.06,0.12,0.73,-5.25,1.16,4
43.4,0.98,-0.06,0.12,1.65,-5.74,1.16,4
43.45,0.99,-0.06,0.12,0.18,-5.25,0.98,4
43.5,0.98,-0.06,0.12,1.22,-4.88,0.98,4
43.55,0.98,-0.06,0.13,1.59,-5.92,0.92,4
43.6,0.99,-0.06,0.11,1.77,-4.39,1.1,4
43.65,0.99,-0.06,0.12,0.61,-5,1.28,4
43.7,0.98,-0.06,0.12,0.98,-5.19,1.1,4
43.75,0.99,-0.06,0.12,1.53,-4.88,0.98,4
43.8,0.99,-0.06,0.11,1.1,-4.82,0.98,4
43.85,0.98,-0.06,0.13,1.34,-5.74,0.92,4
43.9,0.99,-0.06,0.11,1.65,-4.21,0.98,4
43.95,0.99,-0.06,0.12,0.61,-4.09,1.71,4
44,0.98,-0.06,0.11,1.28,-5.13,0.43,4
44.05,0.99,-0.07,0.12,1.28,-5.62,0.98,4
44.1,0.99,-0.06,0.11,1.4,-4.27,1.89,4
44.15,0.99,-0.07,0.11,2.44,-6.65,0.73,4
44.2,0.99,-0.06,0.11,0.49,-4.03,1.46,4
44.25,0.99,-0.07,0.12,2.81,-5.13,1.46,4
44.3,0.98,-0.05,0.11,0.49,-4.94,1.22,4
44.35,0.98,-0.06,0.12,1.65,-5.62,0.49,4
44.4,0.99,-0.06,0.11,1.28,-6.71,1.16,4
44.45,0.98,-0.05,0.12,1.1,-4.46,0.85,4
44.5,1,-0.07,0.11,1.53,-5.98,1.16,4
44.55,0.98,-0.06,0.12,0.85,-6.41,0.79,4
44.6,0.99,-0.06,0.11,2.2,-5.49,1.04,4
44.65,0.98,-0.06,0.12,1.89,-6.23,1.4,4
44.7,0.99,-0.06,0.12,1.34,-6.04,1.04,4
44.75,0.99,-0.06,0.12,1.53,-5.37,1.16,4
44.8,0.99,-0.06,0.11,0.92,-4.82,1.34,4
44.85,0.99,-0.06,0.12,1.59,-5.92,1.1,4
44.9,0.98,-0.06,0.12,1.53,-5.98,0.85,4
44.95,0.99,-0.06,0.11,1.1,-5.31,1.46,4
45,0.98,-0.06,0.13,1.59,-6.71,0.67,4
45.05,0.99,-0.06,0.12,0.61,-4.09,0.98,4
45.1,0.99,-0.06,0.12,1.46,-6.35,1.16,4
45.15,0.98,-0.06,0.12,1.46,-5.31,0.98,4
45.2,0.99,-0.06,0.12,1.65,-5.86,0.85,4
45.25,0.99,-0.06,0.12,0.49,-5,1.04,4
45.3,0.99,-0.06,0.12,1.59,-5.98,1.28,4
45.35,0.98,-0.06,0.12,0.92,-5.37,0.85,4
45.4,0.99,-0.06,0.12,0.49,-3.72,1.4,4
45.45,0.98,-0.06,0.12,2.01,-7.81,1.04,4
45.5,0.99,-0.06,0.11,0,-3.78,0.73,4
45.55,0.98,-0.05,0.13,1.34,-7.26,0.98,4
45.6,0.98,-0.06,0.12,1.1,-4.09,0.92,4
45.65,0.99,-0.06,0.12,0.55,-5.55,1.28,4
45.7,0.99,-0.06,0.13,1.65,-6.65,0.98,4
45.75,0.98,-0.06,0.12,0.31,-3.91,0.98,4
45.8,0.99,-0.06,0.12,1.34,-6.35,1.28,4
45.85,0.99,-0.06,0.12,1.1,-4.7,1.1,4
45.9,0.99,-0.06,0.12,1.16,-5.62,0.98,4
45.95,0.98,-0.06,0.12,1.46,-5.43,1.04,4
46,0.98,-0.06,0.12,0.06,-4.58,0.85,4
46.05,0.99,-0.07,0.12,2.56,-4.94,1.16,4
46.1,0.98,-0.06,0.12,0.12,-5.37,1.04,4
46.15,0.99,-0.06,0.12,2.01,-5,0.49,4
46.2,0.99,-0.06,0.12,0.92,-4.58,1.22,4
46.25,0.99,-0.06,0.12,1.89,-5.31,1.16,4
46.3,0.98,-0.06,0.12,1.16,-5,0.92,4
46.35,0.99,-0.06,0.12,1.46,-5,0.79,4
46.4,0.99,-0.06,0.12,0.85,-5.49,0.92,4
46.45,0.98,-0.06,0.12,1.28,-5.19,1.28,4
46.5,0.99,-0.06,0.12,1.28,-5,1.04,4
46.55,0.99,-0.06,0.12,1.59,-5.86,1.16,4
46.6,0.99,-0.06,0.12,1.71,-5.8,1.22,4
46.65,0.99,-0.06,0.12,1.89,-5.19,1.1,4
46.7,0.98,-0.06,0.12,1.77,-5.74,1.46,4
46.75,0.99,-0.07,0.12,1.89,-4.76,0.31,4
46.8,0.98,-0.06,0.12,1.1,-6.04,1.22,4
46.85,0.99,-0.06,0.12,1.4,-5.37,1.04,4
46.9,0.99,-0.06,0.12,0.49,-5.92,1.04,4
46.95,0.99,-0.06,0.12,1.4,-5.68,1.28,4
47,0.98,-0.06,0.12,0.85,-5.68,0.92,4
47.05,0.98,-0.06,0.12,1.65,-5.07,1.22,4
47.1,0.99,-0.06,0.12,1.4,-5.25,1.28,4
47.15,0.99,-0.06,0.12,1.34,-6.23,1.4,4
47.2,0.98,-0.07,0.12,0.85,-4.94,0.85,4
47.25,0.98,-0.06,0.12,0.55,-5.49,1.59,4
47.3,0.98,-0.06,0.12,1.04,-5.98,1.34,4
47.35,0.98,-0.06,0.12,1.95,-4.76,0.85,4
47.4,0.98,-0.06,0.12,1.53,-5.92,1.53,4
47.45,0.98,-0.06,0.13,0.43,-5.86,1.16,4
47.5,0.98,-0.06,0.12,1.04,-5.49,0.85,4
47.55,0.99,-0.06,0.12,1.4,-5.19,1.22,4
47.6,0.98,-0.06,0.12,1.22,-5.49,1.1,4
47.65,0.98,-0.06,0.12,1.71,-5.37,0.85,4
47.7,0.98,-0.06,0.12,1.22,-5.07,1.1,4
47.75,0.99,-0.06,0.12,1.71,-5.86,1.16,4
47.8,0.99,-0.06,0.12,0.92,-5.19,0.98,4
47.85,0.99,-0.06,0.12,0.24,-5.8,1.16,4
47.9,0.98,-0.05,0.16,1.65,-5.86,1.16,4
47.95,0.98,-0.07,0.12,1.4,-4.52,0.85,4
48,0.98,-0.06,0.12,0.92,-5.43,1.4,4
48.05,0.98,-0.06,0.13,1.34,-5.43,0.98,4
48.1,0.98,-0.06,0.12,0.67,-5.37,0.92,4
48.15,0.99,-0.06,0.13,2.14,-4.76,1.53,4
48.2,0.99,-0.06,0.12,1.16,-4.7,1.04,4
48.25,0.99,-0.06,0.12,1.34,-5,1.16,4
48.3,0.98,-0.06,0.12,0.79,-4.7,1.16,4
48.35,0.99,-0.06,0.12,1.53,-4.82,1.22,4
48.4,0.98,-0.06,0.12,1.4,-4.88,0.92,4
48.45,0.99,-0.06,0.12,1.4,-4.94,1.34,4
48.5,0.98,-0.06,0.13,1.16,-5.55,0.92,4
48.55,0.99,-0.07,0.12,1.46,-4.64,0.73,4
48.6,0.99,-0.06,0.12,1.34,-4.94,1.53,4
48.65,0.99,-0.06,0.12,1.04,-5.68,1.04,4
48.7,0.98,-0.06,0.12,0.98,-5,0.92,4
48.75,0.99,-0.06,0.12,1.28,-5.86,1.22,4
48.8,0.98,-0.06,0.12,1.46,-5.43,1.28,4
48.85,0.99,-0.06,0.12,0.92,-5.55,1.28,4
48.9,0.98,-0.06,0.12,1.46,-5.62,1.04,4
48.95,0.99,-0.06,0.12,1.46,-5.55,0.92,4
49,0.99,-0.06,0.12,1.1,-5.68,0.98,4
49.05,0.99,-0.06,0.12,0.98,-5.62,1.34,4
49.1,0.99,-0.06,0.12,1.04,-6.1,1.34,4
49.15,0.99,-0.07,0.12,1.89,-4.88,0.61,4
49.2,0.99,-0.06,0.12,0.79,-5.74,0.98,4
49.25,0.99,-0.06,0.13,0.61,-5.98,1.34,4
49.3,0.98,-0.06,0.12,0.79,-5.49,0.98,4
49.35,0.99,-0.06,0.12,0.98,-5.31,1.28,4
49.4,0.98,-0.06,0.12,1.16,-5.62,0.85,4
49.45,0.99,-0.06,0.12,1.22,-5.25,1.28,4
49.5,0.99,-0.06,0.12,0.85,-5.37,1.28,4
49.55,0.99,-0.06,0.12,1.16,-5.55,0.85,4
49.6,0.98,-0.06,0.13,1.53,-5.86,1.28,4
49.65,0.98,-0.06,0.12,0.31,-5.62,1.16,4
49.7,0.98,-0.06,0.13,1.34,-6.23,1.22,4
49.75,0.98,-0.06,0.12,2.5,-4.46,0.67,4
49.8,0.99,-0.06,0.12,0.61,-5.98,1.22,4
49.85,0.99,-0.06,0.13,0.92,-6.04,1.04,4
49.9,0.98,-0.06,0.13,1.22,-5.74,0.85,4
49.95,0.99,-0.06,0.12,1.34,-5.19,1.04,4
50,0.98,-0.06,0.12,0.73,-5.31,1.1,4
50.05,0.98,-0.06,0.13,1.77,-5.43,1.22,4
50.1,0.99,-0.06,0.12,0.85,-4.76,1.16,4
50.15,0.98,-0.06,0.12,1.65,-5.43,1.34,4
50.2,0.99,-0.06,0.12,1.28,-5.49,0.79,4
50.25,0.98,-0.06,0.12,1.16,-5.43,1.16,4
50.3,0.99,-0.06,0.12,0.18,-5.86,0.92,4
50.35,0.98,-0.06,0.13,1.4,-5.8,0.61,4
50.4,0.99,-0.06,0.12,0.73,-4.76,1.22,4
50.45,0.98,-0.06,0.12,0.98,-6.16,1.22,4
50.5,0.98,-0.06,0.13,1.04,-5.62,0.61,4
50.55,0.98,-0.06,0.12,0.98,-5.25,1.04,4
50.6,0.99,-0.06,0.12,0.18,-5.68,0.98,4
50.65,0.98,-0.06,0.13,2.01,-4.94,0.92,4
50.7,0.99,-0.07,0.12,1.34,-4.7,1.28,4
50.75,0.98,-0.06,0.12,0.49,-5,1.22,4
50.8,0.99,-0.06,0.12,1.77,-5,1.04,4
50.85,0.98,-0.06,0.13,0.98,-4.94,0.98,4
50.9,0.99,-0.06,0.12,1.83,-5.37,1.34,4
50.95,0.98,-0.06,0.12,0.98,-4.88,1.16,4
51,0.99,-0.07,0.12,1.59,-4.52,0.73,4
51.05,0.98,-0.06,0.12,1.28,-5.31,1.34,4
51.1,0.99,-0.06,0.12,1.71,-5.07,1.16,4
51.15,0.99,-0.07,0.12,1.34,-5.31,0.92,4
51.2,0.99,-0.06,0.12,1.95,-5.07,1.53,4
51.25,0.98,-0.06,0.12,1.59,-5.37,1.04,4
51.3,0.99,-0.06,0.12,0.73,-5.68,1.04,4
51.35,0.99,-0.06,0.12,1.83,-5.19,0.85,4
51.4,0.98,-0.06,0.12,1.04,-5.74,1.22,4
51.45,0.99,-0.07,0.12,2.08,-5.74,0.92,4
51.5,0.98,-0.06,0.12,0.55,-5.43,1.4,4
51.55,0.99,-0.06,0.12,1.71,-5.74,1.28,4
51.6,0.99,-0.07,0.12,1.71,-5.07,0.67,4
51.65,0.99,-0.06,0.12,1.22,-5.31,1.59,4
51.7,0.98,-0.06,0.12,0.43,-6.29,0.98,4
51.75,0.99,-0.06,0.12,1.65,-5.07,1.04,4
51.8,0.98,-0.07,0.12,1.22,-5.74,1.16,4
51.85,0.99,-0.06,0.12,0.73,-5,1.16,4
51.9,0.98,-0.06,0.12,1.28,-5.07,1.04,4
51.95,0.98,-0.06,0.12,1.1,-5.07,1.22,4
52,0.98,-0.06,0.12,1.16,-5.43,1.1,4
52.05,0.99,-0.06,0.12,1.53,-5.55,1.04,4
52.1,0.99,-0.06,0.12,1.16,-5.25,1.4,4
52.15,0.99,-0.06,0.12,1.71,-5.68,1.46,4
52.2,0.98,-0.06,0.13,1.77,-5,0.43,4
52.25,0.99,-0.06,0.12,0.92,-4.82,1.22,4
52.3,0.99,-0.06,0.12,0.85,-6.53,1.16,4
52.35,0.98,-0.06,0.13,1.46,-5.55,0.85,4
52.4,0.98,-0.06,0.13,1.71,-5.25,1.04,4
52.45,0.99,-0.06,0.12,0.73,-5.31,1.34,4
52.5,0.99,-0.06,0.12,1.59,-5.55,0.98,4
52.55,0.98,-0.06,0.12,1.34,-4.88,1.16,4
52.6,0.99,-0.06,0.12,1.16,-5.55,0.98,4
52.65,0.98,-0.06,0.12,1.59,-5.43,1.22,4
52.7,0.99,-0.06,0.12,0.92,-5.37,0.98,4
52.75,0.99,-0.06,0.12,0.73,-5.55,1.1,4
52.8,0.98,-0.06,0.13,1.65,-5.68,0.98,4
52.85,0.98,-0.07,0.12,1.04,-4.7,0.85,4
52.9,0.99,-0.06,0.12,0.92,-5.86,1.16,4
52.95,0.99,-0.06,0.13,1.89,-5.07,0.98,4
53,0.98,-0.06,0.12,1.46,-4.88,0.92,4
53.05,0.99,-0.06,0.12,0.67,-4.82,1.53,4
53.1,0.99,-0.06,0.12,0.98,-5.07,0.67,4
53.15,0.98,-0.06,0.12,1.22,-5,1.04,4
53.2,0.98,-0.06,0.12,1.59,-4.52,1.34,4
53.25,0.98,-0.06,0.12,1.34,-5.13,0.85,4
53.3,0.99,-0.06,0.12,1.28,-5.13,0.85,4
53.35,0.99,-0.06,0.12,1.1,-5.13,1.04,4
53.4,0.98,-0.06,0.12,1.4,-5.68,1.46,4
53.45,0.99,-0.06,0.12,2.44,-4.64,0.67,4
53.5,0.99,-0.06,0.12,1.16,-5.25,1.59,4
53.55,0.99,-0.06,0.12,1.46,-5.37,1.22,4
53.6,0.99,-0.06,0.12,1.65,-5.31,0.92,4
53.65,0.99,-0.07,0.12,0.55,-5.55,0.73,4
53.7,0.98,-0.06,0.12,1.89,-5.49,1.16,4
53.75,0.99,-0.06,0.12,1.34,-4.94,1.22,4
53.8,0.99,-0.06,0.12,0.92,-5.19,1.34,4
53.85,0.98,-0.06,0.12,1.34,-5.62,0.92,4
53.9,0.99,-0.06,0.12,1.4,-5.62,0.92,4
53.95,0.98,-0.06,0.12,1.83,-5.62,1.1,4
54,0.99,-0.06,0.12,0.85,-6.1,1.53,4
54.05,0.98,-0.06,0.12,1.95,-4.58,0.43,4
54.1,0.99,-0.06,0.12,0.73,-5.8,0.98,4
54.15,0.98,-0.06,0.12,2.08,-5.86,1.16,4
54.2,0.98,-0.06,0.12,1.34,-5.68,1.04,4
54.25,0.99,-0.07,0.12,1.59,-5.31,1.16,4
54.3,0.99,-0.06,0.12,0.85,-5.37,1.34,4
54.35,0.99,-0.06,0.12,1.1,-5.37,1.65,4
54.4,0.99,-0.06,0.12,1.28,-5,1.22,4
54.45,0.99,-0.06,0.12,1.46,-5.25,1.16,4
54.5,0.98,-0.06,0.13,1.4,-5.68,1.34,4
54.55,0.98,-0.07,0.12,1.46,-5.31,1.1,4
54.6,0.99,-0.06,0.12,0.31,-5.37,0.92,4
54.65,0.99,-0.06,0.13,1.04,-5.98,1.04,4
54.7,0.98,-0.07,0.13,1.1,-4.82,1.16,4
54.75,0.99,-0.06,0.12,1.28,-5.68,1.16,4
54.8,0.98,-0.06,0.13,1.59,-6.04,1.28,4
54.85,0.99,-0.06,0.12,1.4,-5.31,0.92,4
54.9,0.98,-0.06,0.12,0.79,-5.62,1.4,4
54.95,0.99,-0.06,0.13,1.34,-4.88,1.22,4
55,0.98,-0.06,0.12,1.77,-5.55,1.1,4
55.05,0.99,-0.06,0.12,1.16,-4.76,1.4,4
55.1,0.99,-0.06,0.12,0.98,-5.19,1.04,4
55.15,0.98,-0.06,0.13,1.46,-5.25,0.98,4
55.2,0.98,-0.06,0.12,0.98,-5.25,1.1,4
55.25,0.99,-0.06,0.13,1.65,-5.86,1.28,4
55.3,0.98,-0.07,0.12,1.34,-4.15,0.49,4
55.35,0.98,-0.06,0.12,1.46,-4.88,1.59,4
55.4,0.98,-0.06,0.12,1.59,-5.62,0.85,4
55.45,0.98,-0.06,0.12,1.22,-4.94,0.92,4
55.5,0.98,-0.06,0.12,1.4,-5.62,0.85,4
55.55,0.98,-0.06,0.12,0.79,-4.88,1.1,4
55.6,0.98,-0.06,0.12,1.16,-4.82,1.22,4
55.65,0.98,-0.06,0.12,1.53,-4.88,0.98,4
55.7,0.98,-0.06,0.12,1.65,-4.52,1.34,4
55.75,0.98,-0.06,0.12,1.83,-5.25,0.85,4
55.8,0.98,-0.06,0.12,0.92,-5.31,1.16,4
55.85,0.98,-0.07,0.12,1.77,-5.25,1.28,4
55.9,0.98,-0.05,0.13,2.2,-5.25,0.85,4
55.95,0.99,-0.06,0.12,1.46,-5.8,1.46,4
56,0.99,-0.07,0.12,2.08,-5.98,1.16,4
56.05,0.98,-0.06,0.12,0.85,-5.13,1.1,4
56.1,0.98,-0.06,0.12,1.59,-5.74,1.4,4
56.15,0.99,-0.06,0.12,1.83,-5.25,1.16,4
56.2,0.98,-0.06,0.12,1.16,-5.25,1.28,4
56.25,0.99,-0.06,0.12,1.04,-5.19,1.1,4
56.3,0.99,-0.06,0.12,0.98,-5.8,1.1,4
56.35,0.98,-0.06,0.12,1.46,-5.74,0.98,4
56.4,0.98,-0.06,0.12,0.79,-5.13,1.28,4
56.45,0.98,-0.06,0.12,0.92,-5.68,1.28,4
56.5,0.98,-0.06,0.13,0.92,-6.29,1.16,4
56.55,0.99,-0.07,0.12,0.85,-5,1.16,4
56.6,0.98,-0.06,0.12,0.79,-6.1,1.28,4
56.65,0.98,-0.06,0.12,0.79,-5.92,1.04,4
56.7,0.98,-0.06,0.12,1.71,-5.19,1.04,4
56.75,0.99,-0.07,0.12,0.79,-5.37,1.1,4
56.8,0.98,-0.06,0.12,1.22,-5.98,1.1,4
56.85,0.99,-0.06,0.12,1.46,-5.8,0.85,4
56.9,0.98,-0.06,0.12,1.22,-5.13,1.46,4
56.95,0.99,-0.06,0.12,0.43,-5.62,0.67,4
57,0.98,-0.06,0.13,1.04,-5.07,1.22,4
57.05,0.98,-0.06,0.13,0.98,-4.88,1.34,4
57.1,0.98,-0.06,0.12,1.71,-5.62,1.22,4
57.15,0.99,-0.07,0.12,1.95,-4.82,0.85,4
57.2,0.98,-0.06,0.12,0.98,-5,1.04,4
57.25,0.98,-0.06,0.13,0.79,-5.86,0.85,4
57.3,0.98,-0.06,0.12,1.04,-4.52,0.92,4
57.35,0.98,-0.06,0.12,1.4,-5.25,1.1,4
57.4,0.98,-0.06,0.12,1.53,-4.76,1.16,4
57.45,0.99,-0.06,0.12,0.79,-5.19,0.73,4
57.5,0.98,-0.06,0.12,1.53,-4.64,0.98,4
57.55,0.99,-0.06,0.12,2.26,-4.88,1.16,4
57.6,0.98,-0.06,0.12,0.92,-5.62,1.1,4
57.65,0.98,-0.06,0.12,2.08,-4.7,1.22,4
57.7,0.99,-0.06,0.12,0.92,-5.86,1.34,4
57.75,0.98,-0.06,0.12,2.01,-4.76,0.55,4
57.8,0.99,-0.06,0.12,1.04,-5.43,1.22,4
57.85,0.98,-0.06,0.12,1.65,-5.62,1.65,4
57.9,0.99,-0.06,0.12,1.71,-5.37,0.92,4
57.95,0.99,-0.06,0.12,1.1,-5.37,1.22,4
58,0.99,-0.06,0.12,1.46,-5.37,1.4,4
58.05,0.98,-0.06,0.12,0.85,-5.19,0.92,4
58.1,0.98,-0.06,0.12,2.14,-4.64,1.34,4
58.15,0.99,-0.06,0.11,0.98,-5.98,0.92,4
