timestamp,accx,accy,accz,gyrox,gyroy,gyroz,label
0.6,0.71,-0.6,-0.47,2.08,0,-0.18,5
0.65,0.7,-0.59,-0.47,1.04,-0.92,0.37,5
0.7,0.71,-0.59,-0.47,2.14,1.16,0.55,5
0.75,0.71,-0.58,-0.45,0.43,0.06,1.65,5
0.8,0.71,-0.58,-0.45,0.12,-2.5,1.95,5
0.85,0.72,-0.58,-0.43,1.04,-1.28,-0.12,5
0.9,0.71,-0.58,-0.45,2.44,-1.1,-0.12,5
0.95,0.72,-0.58,-0.46,1.04,1.4,-0.24,5
1,0.72,-0.58,-0.44,1.83,2.14,-0.31,5
1.05,0.71,-0.57,-0.45,1.71,1.16,-0.06,5
1.1,0.71,-0.58,-0.45,1.77,-1.34,-0.24,5
1.15,0.71,-0.59,-0.45,2.32,-1.1,-0.67,5
1.2,0.71,-0.57,-0.45,2.26,-0.61,-0.61,5
1.25,0.71,-0.58,-0.45,2.56,-0.31,-0.31,5
1.3,0.71,-0.59,-0.45,2.08,-0.49,-0.98,5
1.35,0.7,-0.6,-0.46,3.05,-0.49,-0.31,5
1.4,0.7,-0.58,-0.47,3.11,-1.34,0.18,5
1.45,0.71,-0.58,-0.46,3.11,-0.43,-0.24,5
1.5,0.72,-0.57,-0.45,4.7,-1.89,-0.85,5
1.55,0.71,-0.58,-0.45,3.11,-1.16,-0.31,5
1.6,0.7,-0.59,-0.46,2.32,-0.92,-0.67,5
1.65,0.7,-0.58,-0.46,2.08,-0.55,-0.24,5
1.7,0.7,-0.59,-0.46,2.2,-0.43,-0.31,5
1.75,0.71,-0.58,-0.45,2.14,-2.32,-0.24,5
1.8,0.71,-0.6,-0.45,1.71,-0.85,-0.31,5
1.85,0.7,-0.58,-0.45,1.71,-1.4,-0.31,5
1.9,0.7,-0.59,-0.46,1.71,-0.79,-0.31,5
1.95,0.71,-0.58,-0.45,1.04,-1.16,-0.18,5
2,0.7,-0.58,-0.47,1.34,-0.31,-0.18,5
2.05,0.71,-0.58,-0.45,1.04,-1.59,-0.37,5
2.1,0.71,-0.61,-0.43,1.16,-2.08,-0.31,5
2.15,0.7,-0.58,-0.45,0.98,-2.62,-0.31,5
2.2,0.71,-0.6,-0.45,1.1,-0.49,-0.31,5
2.25,0.7,-0.59,-0.45,2.14,0.31,-0.24,5
2.3,0.7,-0.59,-0.44,1.77,-2.62,-0.31,5
2.35,0.71,-0.59,-0.43,2.2,-2.38,-0.18,5
2.4,0.7,-0.6,-0.45,0.92,-2.38,-0.18,5
2.45,0.69,-0.59,-0.45,0.31,-1.65,-0.06,5
2.5,0.7,-0.58,-0.45,1.46,-1.89,-0.24,5
2.55,0.71,-0.6,-0.44,2.44,-1.89,-0.24,5
2.6,0.71,-0.6,-0.44,1.71,-2.08,-0.43,5
2.65,0.7,-0.59,-0.44,2.01,-1.59,-0.18,5
2.7,0.71,-0.59,-0.45,1.65,-1.89,-0.24,5
2.75,0.7,-0.61,-0.46,2.2,-0.98,-0.24,5
2.8,0.71,-0.6,-0.42,1.95,-1.22,-0.12,5
2.85,0.71,-0.6,-0.44,1.4,-2.01,-0.43,5
2.9,0.7,-0.59,-0.44,2.14,-2.2,-0.18,5
2.95,0.71,-0.61,-0.44,0.92,-1.71,-0.06,5
3,0.7,-0.59,-0.44,1.53,-0.85,-0.18,5
3.05,0.71,-0.62,-0.43,1.22,-1.89,-0.18,5
3.1,0.71,-0.6,-0.43,-0.92,-1.04,-0.06,5
3.15,0.69,-0.62,-0.44,2.08,-1.28,-1.28,5
3.2,0.71,-0.58,-0.42,0.92,-2.01,0.37,5
3.25,0.71,-0.59,-0.43,2.01,-0.79,-0.06,5
3.3,0.7,-0.61,-0.43,1.46,-1.59,-0.37,5
3.35,0.71,-0.6,-0.44,1.83,-1.28,-0.24,5
3.4,0.7,-0.58,-0.44,0.98,-1.95,0.67,5
3.45,0.71,-0.59,-0.43,0.73,-1.95,-0.18,5
3.5,0.71,-0.6,-0.43,0.92,-0.92,0,5
3.55,0.7,-0.6,-0.43,-0.61,-0.31,-0.31,5
3.6,0.7,-0.6,-0.42,-1.04,-3.48,0.73,5
3.65,0.71,-0.6,-0.42,-0.12,-2.2,-0.37,5
3.7,0.72,-0.6,-0.42,2.14,-3.97,0.12,5
3.75,0.71,-0.58,-0.41,-0.43,-2.26,1.28,5
3.8,0.72,-0.62,-0.44,-0.24,-0.92,-0.12,5
3.85,0.71,-0.59,-0.41,-1.71,-0.18,1.89,5
3.9,0.72,-0.6,-0.4,-3.11,-1.1,0.55,5
3.95,0.72,-0.59,-0.4,-2.26,2.14,-0.67,5
4,0.7,-0.64,-0.44,-4.33,5.43,0.98,5
4.05,0.72,-0.65,-0.38,-5.07,1.46,-0.18,5
4.1,0.72,-0.6,-0.38,-4.15,-1.83,-0.12,5
4.15,0.71,-0.64,-0.42,-6.35,6.65,-0.79,5
4.2,0.71,-0.61,-0.4,-7.63,1.4,-0.31,5
4.25,0.71,-0.62,-0.37,-11.66,0,-0.92,5
4.3,0.72,-0.63,-0.36,-14.04,-1.53,-0.24,5
4.35,0.7,-0.63,-0.34,-13.55,-4.09,-1.46,5
4.4,0.71,-0.67,-0.36,-15.38,-12.33,-4.52,5
4.45,0.71,-0.7,-0.3,-19.04,-11.29,-5.43,5
4.5,0.7,-0.69,-0.3,-15.75,-6.16,-3.3,5
4.55,0.71,-0.69,-0.27,-18.68,-15.56,-2.81,5
4.6,0.72,-0.66,-0.25,-21,-17.7,-1.83,5
4.65,0.72,-0.69,-0.23,-14.77,-11.96,-0.43,5
4.7,0.71,-0.74,-0.19,-14.16,-11.72,-4.58,5
4.75,0.72,-0.68,-0.17,-15.87,-14.16,-2.87,5
4.8,0.71,-0.74,-0.15,-16.78,-15.32,-1.65,5
4.85,0.71,-0.68,-0.13,-17.15,-16.05,-8.61,5
4.9,0.72,-0.74,-0.05,-16.78,-27.16,-3.97,5
4.95,0.71,-0.73,-0.02,-17.46,-21.85,-1.89,5
5,0.69,-0.76,-0.02,-15.08,-18.25,-5,5
5.05,0.7,-0.74,0.02,-18.01,-18.19,-4.15,5
5.1,0.71,-0.73,0.06,-13.92,-15.32,-3.6,5
5.15,0.69,-0.76,0.07,-9.16,-12.02,-4.88,5
5.2,0.7,-0.73,0.07,-8.36,-9.4,-4.64,5
5.25,0.68,-0.77,0.1,-8.73,-12.08,-4.09,5
5.3,0.67,-0.72,0.1,-9.03,-9.16,-7.2,5
5.35,0.67,-0.74,0.14,-10.38,-14.16,-2.75,5
5.4,0.66,-0.73,0.17,-9.52,-10.25,-8.48,5
5.45,0.65,-0.76,0.18,-7.2,-12.33,-6.04,5
5.5,0.64,-0.79,0.19,-6.35,-10.99,-6.53,5
5.55,0.64,-0.78,0.22,-5.68,-10.44,-4.76,5
5.6,0.62,-0.77,0.19,-6.35,-9.52,-5.8,5
5.65,0.62,-0.78,0.24,-4.27,-8.67,-5.43,5
5.7,0.61,-0.78,0.24,-3.97,-4.7,-5.68,5
5.75,0.61,-0.78,0.26,-0.31,-5.55,-5,5
5.8,0.6,-0.8,0.26,-0.55,-6.41,-5.25,5
5.85,0.6,-0.81,0.26,-0.92,-4.52,-1.83,5
5.9,0.59,-0.78,0.26,0.12,-5.13,-2.01,5
5.95,0.59,-0.81,0.27,0.85,-4.03,-2.26,5
6,0.59,-0.81,0.28,1.22,-2.75,-0.67,5
6.05,0.58,-0.81,0.27,1.34,-1.65,-0.73,5
6.1,0.58,-0.82,0.27,1.28,-2.08,-1.22,5
6.15,0.58,-0.81,0.28,0.18,-2.08,-0.31,5
6.2,0.58,-0.79,0.27,1.4,-1.59,-0.31,5
6.25,0.58,-0.81,0.28,2.2,-2.2,-0.31,5
6.3,0.58,-0.81,0.27,2.5,-2.32,-0.12,5
6.35,0.59,-0.8,0.3,1.16,-3.78,-0.31,5
6.4,0.58,-0.78,0.27,2.26,-2.81,0.37,5
6.45,0.58,-0.82,0.28,2.62,-1.77,0.06,5
6.5,0.58,-0.79,0.28,1.83,-1.65,-0.31,5
6.55,0.58,-0.81,0.29,2.08,-2.44,-0.73,5
6.6,0.58,-0.83,0.28,2.5,-1.77,0.43,5
6.65,0.58,-0.8,0.28,2.44,-1.34,0.06,5
6.7,0.58,-0.8,0.29,1.4,-1.65,-0.31,5
6.75,0.58,-0.77,0.28,1.71,-1.89,0.06,5
6.8,0.58,-0.82,0.3,1.16,-1.4,-0.55,5
6.85,0.58,-0.81,0.29,0.98,-1.28,0.24,5
6.9,0.58,-0.78,0.28,1.1,-1.89,-0.18,5
6.95,0.58,-0.8,0.28,1.46,-0.37,0.43,5
7,0.58,-0.78,0.29,1.16,-2.08,-0.18,5
7.05,0.58,-0.78,0.3,0.61,-1.53,-0.18,5
7.1,0.58,-0.81,0.29,0.85,-0.98,-0.37,5
7.15,0.58,-0.79,0.29,0.49,-2.38,-0.31,5
7.2,0.58,-0.8,0.3,0.12,-2.56,15.38,5
7.25,0.58,-0.79,0.3,-0.18,-2.08,-0.18,5
7.3,0.58,-0.79,0.31,-1.34,-1.59,0.31,5
7.35,0.58,-0.79,0.3,-0.98,-2.38,0.31,5
7.4,0.58,-0.79,0.31,-1.59,-1.95,-0.31,5
7.45,0.58,-0.79,0.32,-0.55,-2.5,-0.18,5
7.5,0.58,-0.78,0.32,-1.16,-2.87,0.43,5
7.55,0.58,-0.79,0.32,0,-2.2,1.1,5
7.6,0.58,-0.79,0.33,-1.53,-2.01,0.61,5
7.65,0.58,-0.77,0.33,-0.98,-1.65,0.12,5
7.7,0.58,-0.77,0.33,-2.62,-1.83,1.46,5
7.75,0.58,-0.78,0.34,-1.4,-2.26,0,5
7.8,0.58,-0.78,0.34,-3.54,-1.53,-0.12,5
7.85,0.59,-0.75,0.34,-3.23,-2.56,0,5
7.9,0.58,-0.81,0.36,-5.13,-2.69,-0.12,5
7.95,0.58,-0.76,0.36,-2.81,-2.08,0.24,5
8,0.58,-0.76,0.36,-4.64,-2.26,1.34,5
8.05,0.58,-0.76,0.37,-4.94,-1.53,1.53,5
8.1,0.58,-0.76,0.37,-6.23,-1.28,3.05,5
8.15,0.59,-0.75,0.39,-7.81,0.06,4.27,5
8.2,0.59,-0.75,0.39,-8.3,-0.31,5.25,5
8.25,0.6,-0.73,0.41,-8.54,-1.59,4.88,5
8.3,0.61,-0.71,0.42,-6.96,-2.62,3.97,5
8.35,0.6,-0.71,0.42,-5.8,-2.75,2.62,5
8.4,0.61,-0.7,0.44,-6.35,-3.6,2.62,5
8.45,0.61,-0.68,0.43,-6.1,-3.05,4.15,5
8.5,0.61,-0.69,0.45,-8.18,-3.54,3.97,5
8.55,0.61,-0.67,0.46,-5.19,-3.11,2.93,5
8.6,0.61,-0.67,0.46,-7.39,-2.08,3.3,5
8.65,0.61,-0.65,0.48,-6.53,-1.89,3.23,5
8.7,0.62,-0.68,0.49,-6.29,-1.77,2.14,5
8.75,0.62,-0.65,0.49,-6.04,-1.77,2.26,5
8.8,0.61,-0.67,0.48,-5.98,-1.22,1.95,5
8.85,0.62,-0.65,0.49,-4.27,-1.71,1.34,5
8.9,0.62,-0.64,0.5,-7.26,-0.92,3.11,5
8.95,0.63,-0.62,0.51,-6.29,-2.2,3.97,5
9,0.63,-0.63,0.53,-3.97,-2.69,1.46,5
9.05,0.62,-0.62,0.53,-10.44,-1.53,5.07,5
9.1,0.63,-0.59,0.54,0.06,-2.14,0.06,5
9.15,0.63,-0.61,0.54,-5.07,-0.92,2.32,5
9.2,0.63,-0.61,0.54,1.22,-2.5,-0.18,5
9.25,0.63,-0.6,0.54,1.04,-2.01,-0.31,5
9.3,0.64,-0.59,0.55,2.44,-2.5,-0.24,5
9.35,0.63,-0.61,0.54,0.55,-1.95,-0.12,5
9.4,0.63,-0.6,0.55,1.71,-1.53,-0.18,5
9.45,0.63,-0.59,0.53,2.08,-1.04,-0.18,5
9.5,0.63,-0.62,0.54,2.5,-1.95,-0.49,5
9.55,0.63,-0.6,0.54,1.59,-1.77,-0.24,5
9.6,0.63,-0.59,0.54,2.01,-1.46,-0.24,5
9.65,0.63,-0.62,0.54,1.77,-2.08,0,5
9.7,0.63,-0.59,0.54,1.34,-1.95,-0.24,5
9.75,0.63,-0.58,0.53,1.53,-1.1,0.06,5
9.8,0.63,-0.61,0.54,2.01,-1.59,-0.24,5
9.85,0.63,-0.6,0.55,1.77,-1.83,-0.31,5
9.9,0.63,-0.6,0.54,2.08,-1.28,0,5
9.95,0.63,-0.6,0.54,1.59,-0.98,-0.12,5
10,0.63,-0.6,0.54,1.46,-1.53,-0.37,5
10.05,0.63,-0.59,0.54,1.16,-1.59,-0.49,5
10.1,0.63,-0.6,0.54,2.01,-2.44,-0.31,5
10.15,0.62,-0.61,0.56,2.01,-3.3,-0.49,5
10.2,0.63,-0.58,0.55,2.01,-1.89,0,5
10.25,0.62,-0.61,0.54,1.89,-2.2,-0.67,5
10.3,0.63,-0.59,0.55,1.22,-0.92,-0.24,5
10.35,0.62,-0.58,0.54,0.92,-1.28,0.55,5
10.4,0.63,-0.6,0.55,-1.1,-1.59,0.85,5
10.45,0.63,-0.6,0.56,0.92,-0.12,-0.12,5
10.5,0.62,-0.59,0.55,-1.53,-0.18,1.28,5
10.55,0.62,-0.58,0.54,-0.06,0.18,1.71,5
10.6,0.63,-0.55,0.55,1.28,-1.16,2.56,5
10.65,0.63,-0.56,0.55,0.92,-1.65,-0.06,5
10.7,0.63,-0.59,0.56,0.06,-1.83,-0.06,5
10.75,0.63,-0.59,0.56,-3.11,-0.61,2.62,5
10.8,0.63,-0.58,0.56,-3.36,-1.34,1.16,5
10.85,0.64,-0.56,0.58,-3.42,-2.69,1.71,5
10.9,0.63,-0.56,0.56,-3.85,-0.79,2.32,5
10.95,0.63,-0.57,0.58,-7.26,-0.79,2.81,5
11,0.64,-0.55,0.58,-11.17,-0.43,5,5
11.05,0.64,-0.53,0.59,-11.29,-0.67,5.92,5
11.1,0.65,-0.5,0.6,-9.16,-0.92,4.03,5
11.15,0.65,-0.49,0.61,-11.72,-2.01,4.52,5
11.2,0.66,-0.49,0.62,-5.43,-2.44,1.65,5
11.25,0.65,-0.5,0.61,-10.8,-3.23,2.75,5
11.3,0.66,-0.47,0.63,-8.12,-2.99,2.32,5
11.35,0.66,-0.44,0.63,-6.59,-2.99,3.42,5
11.4,0.66,-0.46,0.66,-0.37,-3.36,-0.18,5
11.45,0.65,-0.42,0.61,-7.2,-1.83,2.87,5
11.5,0.66,-0.43,0.64,-6.29,-2.2,2.32,5
11.55,0.66,-0.42,0.64,-6.96,-2.14,3.66,5
11.6,0.66,-0.39,0.66,-3.17,-2.75,2.14,5
11.65,0.66,-0.41,0.66,-2.44,-1.34,0.98,5
11.7,0.66,-0.42,0.66,-0.49,-2.2,0.92,5
11.75,0.65,-0.4,0.65,-5.68,-1.59,3.97,5
11.8,0.66,-0.38,0.67,-2.44,-1.59,2.87,5
11.85,0.66,-0.37,0.66,0.31,-1.77,1.1,5
11.9,0.66,-0.39,0.67,-1.34,-2.26,0.73,5
11.95,0.66,-0.38,0.66,-1.77,-1.53,2.2,5
12,0.66,-0.37,0.68,-0.37,-2.44,1.71,5
12.05,0.66,-0.37,0.68,-2.08,-2.2,2.32,5
12.1,0.67,-0.36,0.69,1.34,-3.11,-0.12,5
12.15,0.66,-0.36,0.67,2.14,-0.98,0.31,5
12.2,0.66,-0.37,0.68,2.2,-1.83,0,5
12.25,0.66,-0.36,0.68,1.59,-1.59,-0.06,5
12.3,0.66,-0.36,0.68,1.65,-2.01,0.24,5
12.35,0.66,-0.37,0.68,0.98,-1.89,0.12,5
12.4,0.66,-0.35,0.68,1.28,-0.67,0.61,5
12.45,0.66,-0.36,0.67,0,-2.14,0.73,5
12.5,0.66,-0.37,0.69,0.06,-2.99,1.53,5
12.55,0.66,-0.34,0.68,0.79,-3.6,0.98,5
12.6,0.66,-0.35,0.71,1.89,-3.3,-0.55,5
12.65,0.66,-0.35,0.69,0.43,-0.43,1.22,5
12.7,0.66,-0.35,0.69,-1.46,-0.98,1.04,5
12.75,0.66,-0.35,0.7,-1.1,-0.67,0.79,5
12.8,0.66,-0.33,0.68,-0.31,-1.77,0.18,5
12.85,0.66,-0.32,0.69,-1.46,-2.32,0.06,5
12.9,0.66,-0.35,0.69,-0.73,-1.22,-0.24,5
12.95,0.66,-0.33,0.7,-3.78,-1.22,1.71,5
13,0.66,-0.33,0.7,-2.26,-2.14,0.79,5
13.05,0.66,-0.32,0.7,-1.46,-2.38,0.12,5
13.1,0.66,-0.31,0.7,-1.34,-1.34,1.71,5
13.15,0.66,-0.32,0.7,0.18,-2.44,0.98,5
13.2,0.66,-0.3,0.71,0.79,-2.38,0.12,5
13.25,0.66,-0.32,0.71,1.59,-1.53,-0.12,5
13.3,0.66,-0.31,0.7,1.28,-1.22,0.31,5
13.35,0.66,-0.31,0.71,0.24,-1.34,0.12,5
13.4,0.66,-0.29,0.7,0,-1.28,0.24,5
13.45,0.66,-0.3,0.71,0.61,-0.79,0.18,5
13.5,0.66,-0.29,0.71,-0.31,-1.65,0,5
13.55,0.66,-0.3,0.71,-1.83,-1.04,2.14,5
13.6,0.66,-0.3,0.7,-0.67,-0.85,1.59,5
13.65,0.66,-0.28,0.72,-2.99,-3.05,2.5,5
13.7,0.66,-0.27,0.7,-7.14,-1.89,4.03,5
13.75,0.66,-0.25,0.71,-7.87,-1.46,4.03,5
13.8,0.66,-0.25,0.73,-5.07,-1.71,3.05,5
13.85,0.66,-0.23,0.72,-2.38,-1.34,2.69,5
13.9,0.67,-0.24,0.72,-4.46,-0.73,2.81,5
13.95,0.67,-0.22,0.74,-5,-1.53,2.93,5
14,0.66,-0.23,0.72,-5.43,-1.4,2.99,5
14.05,0.67,-0.18,0.73,-4.64,-1.28,1.83,5
14.1,0.66,-0.21,0.72,-3.17,-0.31,2.38,5
14.15,0.67,-0.19,0.73,-5.62,-0.61,4.03,5
14.2,0.67,-0.19,0.73,-3.72,1.34,3.36,5
14.25,0.67,-0.16,0.72,-4.46,0.85,4.03,5
14.3,0.68,-0.17,0.75,-3.6,-0.06,2.56,5
14.35,0.68,-0.15,0.73,-3.3,1.28,3.11,5
14.4,0.68,-0.15,0.73,-2.32,1.16,3.66,5
14.45,0.68,-0.16,0.75,-2.69,2.62,2.93,5
14.5,0.69,-0.13,0.72,-0.61,0.79,2.32,5
14.55,0.69,-0.13,0.73,0.85,1.22,1.46,5
14.6,0.69,-0.12,0.72,-0.85,1.04,2.32,5
14.65,0.69,-0.15,0.73,-0.85,1.59,1.16,5
14.7,0.7,-0.12,0.73,0.31,2.44,3.48,5
14.75,0.7,-0.12,0.72,1.71,0.67,1.16,5
14.8,0.7,-0.12,0.71,0.06,-1.04,0.43,5
14.85,0.7,-0.11,0.72,2.01,-1.83,-0.12,5
14.9,0.69,-0.1,0.68,2.56,0.06,0.67,5
14.95,0.7,-0.1,0.73,2.08,-1.77,0,5
15,0.7,-0.12,0.72,3.11,-1.28,-0.37,5
15.05,0.7,-0.11,0.7,2.14,-0.24,-0.31,5
15.1,0.7,-0.12,0.71,1.77,-1.4,0.06,5
15.15,0.7,-0.12,0.72,2.2,-1.1,-0.06,5
15.2,0.7,-0.12,0.71,1.4,-0.79,-0.12,5
15.25,0.71,-0.11,0.72,2.08,-1.65,-0.24,5
15.3,0.7,-0.1,0.71,3.6,-1.34,0.18,5
15.35,0.69,-0.11,0.7,1.71,-2.08,0.98,5
15.4,0.71,-0.09,0.68,3.23,-2.08,-0.18,5
15.45,0.7,-0.11,0.74,1.34,-2.56,-0.06,5
15.5,0.7,-0.13,0.71,3.05,-4.94,-0.49,5
15.55,0.71,-0.12,0.78,2.93,-1.71,0.12,5
15.6,0.68,-0.13,0.69,4.21,0.37,0.92,5
15.65,0.7,-0.1,0.75,-1.16,-1.83,4.58,5
15.7,0.7,-0.15,0.72,5.37,0.18,3.36,5
15.75,0.71,-0.08,0.73,0.37,-0.06,5.43,5
15.8,0.72,-0.1,0.72,4.88,-1.28,1.59,5
15.85,0.72,-0.09,0.73,3.05,0.12,0.98,5
15.9,0.72,-0.1,0.71,4.82,-1.46,-0.24,5
15.95,0.71,-0.12,0.75,4.15,0.24,-0.24,5
16,0.71,-0.1,0.71,4.21,-0.43,-0.24,5
16.05,0.71,-0.09,0.72,4.27,-1.89,-0.12,5
16.1,0.7,-0.11,0.72,4.03,-2.38,-0.43,5
16.15,0.69,-0.12,0.72,4.03,-6.29,0.49,5
16.2,0.7,-0.1,0.73,3.42,-2.38,-0.06,5
16.25,0.69,-0.13,0.7,1.4,-2.14,0.12,5
16.3,0.69,-0.1,0.72,1.71,0.67,-0.31,5
16.35,0.69,-0.12,0.68,4.76,0.12,-0.37,5
16.4,0.68,-0.12,0.71,2.14,-2.69,-0.98,5
16.45,0.69,-0.11,0.69,3.23,-2.62,-1.34,5
16.5,0.68,-0.13,0.69,6.23,0.12,-0.31,5
16.55,0.68,-0.13,0.69,2.81,-3.23,-0.18,5
16.6,0.68,-0.14,0.69,3.17,-2.2,-0.49,5
16.65,0.69,-0.13,0.72,2.08,-1.71,-0.43,5
16.7,0.68,-0.12,0.7,1.4,-2.81,-0.24,5
16.75,0.68,-0.13,0.71,0.67,-2.75,-0.31,5
16.8,0.68,-0.1,0.72,1.71,-1.83,-0.18,5
16.85,0.67,-0.14,0.71,1.53,-2.32,-0.24,5
16.9,0.68,-0.11,0.71,1.28,-3.05,0.24,5
16.95,0.68,-0.14,0.72,1.1,-2.69,0.37,5
17,0.67,-0.12,0.72,0.61,-3.97,1.28,5
17.05,0.67,-0.11,0.73,0.61,-3.85,0.61,5
17.1,0.67,-0.09,0.7,0.67,-3.3,1.95,5
17.15,0.67,-0.1,0.74,0.49,-3.66,0.73,5
17.2,0.66,-0.12,0.72,0.79,-3.3,1.34,5
17.25,0.67,-0.1,0.71,-0.67,-6.23,1.4,5
17.3,0.66,-0.08,0.73,1.04,-8.73,1.83,5
17.35,0.67,-0.11,0.76,2.38,-8,1.59,5
17.4,0.67,-0.08,0.78,2.32,-6.71,1.46,5
17.45,0.65,-0.12,0.75,2.62,-9.03,-0.12,5
17.5,0.65,-0.11,0.77,2.81,-7.81,0.18,5
17.55,0.64,-0.1,0.78,2.01,-6.59,1.22,5
17.6,0.66,-0.09,0.84,3.11,-3.17,1.4,5
17.65,0.66,-0.06,0.83,2.69,-3.11,0.92,5
17.7,0.64,-0.09,0.8,3.42,0.18,-0.18,5
17.75,0.63,-0.1,0.76,1.77,-0.55,0.43,5
17.8,0.63,-0.09,0.79,1.4,-0.49,0.92,5
17.85,0.64,-0.09,0.77,2.01,0.06,1.16,5
17.9,0.64,-0.08,0.77,0.79,-0.24,0.24,5
17.95,0.64,-0.1,0.76,-1.53,2.08,2.2,5
18,0.65,-0.09,0.78,-6.9,5.13,3.97,5
18.05,0.66,-0.06,0.77,1.83,4.94,3.3,5
18.1,0.65,-0.07,0.74,-4.64,5.37,4.82,5
18.15,0.66,-0.06,0.77,-0.06,2.93,3.6,5
18.2,0.67,-0.09,0.81,-0.12,3.42,4.21,5
18.25,0.67,-0.02,0.72,-1.34,6.04,5.25,5
18.3,0.67,-0.03,0.73,0.06,5.55,3.42,5
18.35,0.67,-0.04,0.73,0.67,3.97,4.21,5
18.4,0.68,-0.02,0.72,-1.4,2.75,4.27,5
18.45,0.69,-0.04,0.76,-1.53,2.44,3.78,5
18.5,0.69,-0.03,0.72,-3.3,1.4,4.58,5
18.55,0.7,0,0.74,-0.12,4.03,6.71,5
18.6,0.7,0,0.74,-1.16,1.34,6.96,5
18.65,0.71,-0.03,0.73,-7.45,4.21,10.25,5
18.7,0.7,0.07,0.71,-7.75,1.83,11.84,5
18.75,0.7,0.08,0.68,-11.72,2.26,20.14,5
18.8,0.71,0.08,0.72,-7.75,0.67,13.98,5
18.85,0.71,0.11,0.73,0.79,-2.75,14.16,5
18.9,0.71,0.14,0.71,1.53,-5.92,13.73,5
18.95,0.68,0.09,0.68,-0.06,-3.78,15.99,5
19,0.68,0.15,0.69,0.18,-5.98,13.24,5
19.05,0.68,0.16,0.7,0.85,-4.58,11.9,5
19.1,0.67,0.2,0.7,-0.79,-4.09,12.39,5
19.15,0.66,0.15,0.71,0.79,-3.17,12.63,5
19.2,0.66,0.16,0.72,-0.92,-5.86,13,5
19.25,0.65,0.22,0.73,4.94,-6.9,10.01,5
19.3,0.65,0.2,0.74,2.93,-4.64,10.74,5
19.35,0.63,0.22,0.69,2.5,-2.2,10.25,5
19.4,0.63,0.25,0.73,0.55,-4.88,9.09,5
19.45,0.62,0.22,0.76,2.62,-6.16,8.18,5
19.5,0.62,0.21,0.74,1.04,-5.68,7.87,5
19.55,0.61,0.22,0.73,-0.55,-4.27,6.71,5
19.6,0.61,0.25,0.74,-1.34,-4.58,7.75,5
19.65,0.61,0.26,0.75,-2.01,-4.21,8.36,5
19.7,0.59,0.26,0.73,-2.44,-4.09,4.27,5
19.75,0.59,0.26,0.77,-2.81,-4.33,8.54,5
19.8,0.59,0.27,0.75,-1.95,-4.27,7.51,5
19.85,0.58,0.3,0.75,-3.66,-3.6,8.18,5
19.9,0.57,0.31,0.73,-1.22,-3.78,5.49,5
19.95,0.57,0.32,0.75,-1.34,-3.78,6.77,5
20,0.57,0.33,0.75,0.98,-2.26,4.88,5
20.05,0.57,0.35,0.76,1.22,-1.71,4.15,5
20.1,0.56,0.35,0.73,-0.24,-0.55,2.87,5
20.15,0.55,0.34,0.73,-1.59,-3.11,2.87,5
20.2,0.56,0.35,0.76,-0.18,-2.99,2.62,5
20.25,0.55,0.35,0.76,-1.89,-2.44,3.42,5
20.3,0.55,0.35,0.75,-0.18,-0.92,2.81,5
20.35,0.55,0.37,0.73,-0.55,-2.01,2.32,5
20.4,0.55,0.37,0.75,0.24,-1.65,3.17,5
20.45,0.55,0.38,0.76,-0.55,-0.79,1.28,5
20.5,0.55,0.37,0.73,0.18,0.24,2.93,5
20.55,0.55,0.38,0.74,-0.67,-0.67,1.65,5
20.6,0.55,0.36,0.73,1.77,-0.18,1.04,5
20.65,0.55,0.38,0.74,0.67,-1.04,0.98,5
20.7,0.55,0.38,0.75,2.81,-0.24,0.18,5
20.75,0.55,0.38,0.74,-0.12,-0.49,1.53,5
20.8,0.55,0.39,0.72,1.77,1.46,2.81,5
20.85,0.54,0.39,0.72,0.55,-0.49,1.28,5
20.9,0.55,0.38,0.74,1.28,0.43,1.59,5
20.95,0.55,0.41,0.72,-0.49,-0.43,1.04,5
21,0.55,0.39,0.73,2.75,0.61,0.24,5
21.05,0.55,0.4,0.72,-0.06,1.89,0.85,5
21.1,0.55,0.4,0.71,0.67,0.79,2.01,5
21.15,0.56,0.39,0.7,-0.43,0.55,1.28,5
21.2,0.55,0.42,0.73,0.37,0.31,1.1,5
21.25,0.55,0.39,0.72,1.4,0.79,-0.18,5
21.3,0.55,0.38,0.72,0.92,3.91,15.38,5
21.35,0.57,0.42,0.72,2.26,5.19,-0.31,5
21.4,0.57,0.42,0.68,2.99,7.02,-1.59,5
21.45,0.58,0.42,0.7,1.46,6.16,-0.98,5
21.5,0.58,0.38,0.69,-2.14,7.57,0.79,5
21.55,0.59,0.42,0.67,-3.48,5.19,3.11,5
21.6,0.6,0.43,0.69,0.49,6.9,1.28,5
21.65,0.6,0.44,0.67,-2.93,5.98,1.16,5
21.7,0.61,0.45,0.63,-5,11.11,0.98,5
21.75,0.62,0.46,0.64,-1.71,8.73,-1.53,5
21.8,0.62,0.44,0.64,-2.93,9.46,0.31,5
21.85,0.63,0.43,0.6,-3.11,9.22,0,5
21.9,0.63,0.47,0.57,-2.14,8.97,-0.49,5
21.95,0.65,0.44,0.61,-2.62,4.39,1.59,5
22,0.66,0.45,0.59,-4.09,8,3.6,5
